centre_number,orbit_index,radius,count_excluding_self,mass,log_radius,log_mass
83,17963,0.04393911516794628,2965,0.02965,-3.1249503495077597,-3.5182931535384028
83,17963,0.05757021202448125,4277,0.04277,-2.854749997402447,-3.1519183567433195
83,17963,0.07543004222719395,5744,0.05744,-2.584549645297134,-2.8570143542421684
83,17963,0.09883047274477239,7254,0.07254,-2.3143492931918215,-2.6236171451273806
83,17963,0.12949034700969375,8948,0.08948,-2.0441489410865086,-2.4137401423602083
83,17963,0.16966173997764095,10890,0.1089,-1.7739485889811957,-2.2173252490432223
83,17963,0.2222953809065457,14833,0.14833,-1.5037482368758828,-1.908315757646616
83,17963,0.291257394736718,18566,0.18566,-1.233547884770571,-1.6838382350103507
83,17963,0.3816132824841911,22902,0.22902,-0.9633475326652582,-1.4739459429969437
83,17963,0.5,28375,0.28375,-0.6931471805599453,-1.2596617101865246
84,18113,0.001,4,4e-05,-6.907755278982137,-10.126631103850338
84,18113,0.001310226931162212,7,7e-05,-6.637554926876824,-9.567015315914915
84,18113,0.0017166946111427477,8,8e-05,-6.367354574771512,-9.433483923290392
84,18113,0.0022492595121002693,19,0.00019,-6.097154222666199,-8.568486485803788
84,18113,0.00294704038792655,33,0.00033,-5.826953870560886,-8.016417903503749
84,18113,0.003861291683484094,54,0.00054,-5.556753518455574,-7.523941418405954
84,18113,0.005059168352773535,81,0.00081,-5.286553166350261,-7.1184763102977895
84,18113,0.006628658625087453,137,0.00137,-5.016352814244948,-6.5929445391421035
84,18113,0.008685047048070261,210,0.0021,-4.746152462139635,-6.16581793425276
84,18113,0.011379382540792526,277,0.00277,-4.4759521100343225,-5.88890795878289
84,18113,0.014909573464943445,373,0.00373,-4.20575175792901,-5.591347045326413
84,18113,0.019534924685910386,504,0.00504,-3.9355514058236976,-5.29034919689886
84,18113,0.025595184421705306,793,0.00793,-3.6653510537183847,-4.83710224333538
84,18113,0.033535499937381794,1314,0.01314,-3.395150701613072,-4.332094265925672
84,18113,0.04393911516794628,1889,0.01889,-3.1249503495077597,-3.969122597468719
84,18113,0.05757021202448125,2591,0.02591,-2.854749997402447,-3.6531262844081187
84,18113,0.07543004222719395,3516,0.03516,-2.584549645297134,-3.347846206165161
84,18113,0.09883047274477239,4685,0.04685,-2.3143492931918215,-3.0608042702977056
84,18113,0.12949034700969375,5971,0.05971,-2.0441489410865086,-2.818255768423236
84,18113,0.16966173997764095,7359,0.07359,-1.7739485889811957,-2.6092461320436295
84,18113,0.2222953809065457,9029,0.09029,-1.5037482368758828,-2.404728566662749
84,18113,0.291257394736718,11017,0.11017,-1.233547884770571,-2.2057306516301636
84,18113,0.3816132824841911,13724,0.13724,-0.9633475326652582,-1.986024060991888
84,18113,0.5,17194,0.17194,-0.6931471805599453,-1.760609700235839
85,18156,0.001,5,5e-05,-6.907755278982137,-9.903487552536127
85,18156,0.001310226931162212,12,0.00012,-6.637554926876824,-9.028018815182229
85,18156,0.0017166946111427477,19,0.00019,-6.367354574771512,-8.568486485803788
85,18156,0.0022492595121002693,29,0.00029,-6.097154222666199,-8.145629634983754
85,18156,0.00294704038792655,42,0.00042,-5.826953870560886,-7.77525584668686
85,18156,0.003861291683484094,77,0.00077,-5.556753518455574,-7.1691200431165445
85,18156,0.005059168352773535,125,0.00125,-5.286553166350261,-6.684611727667927
85,18156,0.006628658625087453,189,0.00189,-5.016352814244948,-6.271178449910586
85,18156,0.008685047048070261,292,0.00292,-4.746152462139635,-5.836171662701947
85,18156,0.011379382540792526,452,0.00452,-4.4759521100343225,-5.399243285137997
85,18156,0.014909573464943445,661,0.00661,-4.20575175792901,-5.019171625118542
85,18156,0.019534924685910386,940,0.0094,-3.9355514058236976,-4.667045589706179
85,18156,0.025595184421705306,1415,0.01415,-3.6653510537183847,-4.25804065489289
85,18156,0.033535499937381794,2124,0.02124,-3.395150701613072,-3.851869082608399
85,18156,0.04393911516794628,2883,0.02883,-3.1249503495077597,-3.546338767331826
85,18156,0.05757021202448125,3623,0.03623,-2.854749997402447,-3.317867774075151
85,18156,0.07543004222719395,4628,0.04628,-2.584549645297134,-3.073045376656661
85,18156,0.09883047274477239,6171,0.06171,-2.3143492931918215,-2.7853092866491616
85,18156,0.12949034700969375,10255,0.10255,-2.0441489410865086,-2.2774047944637474
85,18156,0.16966173997764095,13922,0.13922,-1.7739485889811957,-1.9716998632416165
85,18156,0.2222953809065457,17145,0.17145,-1.5037482368758828,-1.7634636000732078
85,18156,0.291257394736718,20685,0.20685,-1.233547884770571,-1.5757613860747166
85,18156,0.3816132824841911,24783,0.24783,-0.9633475326652582,-1.3950122517396135
85,18156,0.5,31750,0.3175,-0.6931471805599453,-1.1472774606493907
86,18288,0.001,27,0.00027,-6.907755278982137,-8.2170885989659
86,18288,0.001310226931162212,39,0.00039,-6.637554926876824,-7.849363818840582
86,18288,0.0017166946111427477,65,0.00065,-6.367354574771512,-7.338538195074591
86,18288,0.0022492595121002693,107,0.00107,-6.097154222666199,-6.840096630508322
86,18288,0.00294704038792655,171,0.00171,-5.826953870560886,-6.371261908467568
86,18288,0.003861291683484094,265,0.00265,-5.556753518455574,-5.933195638984007
86,18288,0.005059168352773535,431,0.00431,-5.286553166350261,-5.44681737486648
86,18288,0.006628658625087453,651,0.00651,-5.016352814244948,-5.034415822761659
86,18288,0.008685047048070261,947,0.00947,-4.746152462139635,-4.65962637178415
86,18288,0.011379382540792526,1273,0.01273,-4.4759521100343225,-4.363793866412822
86,18288,0.014909573464943445,1685,0.01685,-4.20575175792901,-4.0834046221837665
86,18288,0.019534924685910386,2116,0.02116,-3.9355514058236976,-3.8556426719920385
86,18288,0.025595184421705306,2515,0.02515,-3.6653510537183847,-3.682897382436389
86,18288,0.033535499937381794,2997,0.02997,-3.395150701613072,-3.507558397653565
86,18288,0.04393911516794628,3589,0.03589,-3.1249503495077597,-3.327296573822621
86,18288,0.05757021202448125,4362,0.04362,-2.854749997402447,-3.132239518208654
86,18288,0.07543004222719395,5381,0.05381,-2.584549645297134,-2.922295955480809
86,18288,0.09883047274477239,6677,0.06677,-2.3143492931918215,-2.7065014011123596
86,18288,0.12949034700969375,8478,0.08478,-2.0441489410865086,-2.467695613057646
86,18288,0.16966173997764095,11228,0.11228,-1.7739485889811957,-2.1867595274884555
86,18288,0.2222953809065457,19187,0.19187,-1.5037482368758828,-1.6509372196121292
86,18288,0.291257394736718,25342,0.25342,-1.233547884770571,-1.372707087611375
86,18288,0.3816132824841911,31301,0.31301,-0.9633475326652582,-1.1615201400705493
86,18288,0.5,39917,0.39917,-0.6931471805599453,-0.9183678876693546
87,18293,0.001,2,2e-05,-6.907755278982137,-10.819778284410283
87,18293,0.001310226931162212,3,3e-05,-6.637554926876824,-10.41431317630212
87,18293,0.0017166946111427477,5,5e-05,-6.367354574771512,-9.903487552536127
87,18293,0.0022492595121002693,10,0.0001,-6.097154222666199,-9.210340371976182
87,18293,0.00294704038792655,27,0.00027,-5.826953870560886,-8.2170885989659
87,18293,0.003861291683484094,41,0.00041,-5.556753518455574,-7.799353398265921
87,18293,0.005059168352773535,60,0.0006,-5.286553166350261,-7.418580902748128
87,18293,0.006628658625087453,93,0.00093,-5.016352814244948,-6.980325971816972
87,18293,0.008685047048070261,136,0.00136,-4.746152462139635,-6.600270579234176
87,18293,0.011379382540792526,174,0.00174,-4.4759521100343225,-6.3538701657556995
87,18293,0.014909573464943445,235,0.00235,-4.20575175792901,-6.05333995082607
87,18293,0.019534924685910386,330,0.0033,-3.9355514058236976,-5.713832810509703
87,18293,0.025595184421705306,595,0.00595,-3.6653510537183847,-5.1243640594245985
87,18293,0.033535499937381794,921,0.00921,-3.395150701613072,-4.687465428714922
87,18293,0.04393911516794628,1251,0.01251,-3.1249503495077597,-4.381226954503317
87,18293,0.05757021202448125,1818,0.01818,-2.854749997402447,-4.007433190232804
87,18293,0.07543004222719395,2587,0.02587,-2.584549645297134,-3.654671282784199
87,18293,0.09883047274477239,3644,0.03644,-2.3143492931918215,-3.3120882065903796
87,18293,0.12949034700969375,4884,0.04884,-2.0441489410865086,-3.0192056297396332
87,18293,0.16966173997764095,6422,0.06422,-1.7739485889811957,-2.745440590320769
