centre_number,orbit_index,radius,count_excluding_self,mass,log_radius,log_mass
203,38045,0.09883047274477239,6362,0.06362,-2.3143492931918215,-2.754827392661139
203,38045,0.12949034700969375,8167,0.08167,-2.0441489410865086,-2.5050685416119527
203,38045,0.16966173997764095,10616,0.10616,-1.7739485889811957,-2.242807888958185
203,38045,0.2222953809065457,13565,0.13565,-1.5037482368758828,-1.9976772398771963
203,38045,0.291257394736718,16974,0.16974,-1.233547884770571,-1.7734874244406063
203,38045,0.3816132824841911,22815,0.22815,-0.9633475326652582,-1.4777519716087255
203,38045,0.5,37269,0.37269,-0.6931471805599453,-0.9870083040884418
204,38088,0.001,5,5e-05,-6.907755278982137,-9.903487552536127
204,38088,0.001310226931162212,7,7e-05,-6.637554926876824,-9.567015315914915
204,38088,0.0017166946111427477,7,7e-05,-6.367354574771512,-9.567015315914915
204,38088,0.0022492595121002693,14,0.00014,-6.097154222666199,-8.87386813535497
204,38088,0.00294704038792655,32,0.00032,-5.826953870560886,-8.047189562170502
204,38088,0.003861291683484094,45,0.00045,-5.556753518455574,-7.706262975199909
204,38088,0.005059168352773535,63,0.00063,-5.286553166350261,-7.369790738578696
204,38088,0.006628658625087453,77,0.00077,-5.016352814244948,-7.1691200431165445
204,38088,0.008685047048070261,105,0.00105,-4.746152462139635,-6.8589651148127055
204,38088,0.011379382540792526,142,0.00142,-4.4759521100343225,-6.557098407368968
204,38088,0.014909573464943445,185,0.00185,-4.20575175792901,-6.292569639891903
204,38088,0.019534924685910386,246,0.00246,-3.9355514058236976,-6.007593929037865
204,38088,0.025595184421705306,340,0.0034,-3.6653510537183847,-5.683979847360021
204,38088,0.033535499937381794,434,0.00434,-3.395150701613072,-5.4398809308698235
204,38088,0.04393911516794628,593,0.00593,-3.1249503495077597,-5.127731065972503
204,38088,0.05757021202448125,809,0.00809,-2.854749997402447,-4.8171265479117364
204,38088,0.07543004222719395,1085,0.01085,-2.584549645297134,-4.523590198995668
204,38088,0.09883047274477239,1557,0.01557,-2.3143492931918215,-4.16240929313623
204,38088,0.12949034700969375,3425,0.03425,-2.0441489410865086,-3.3740687142739025
204,38088,0.16966173997764095,5051,0.05051,-1.7739485889811957,-2.985583942502176
204,38088,0.2222953809065457,6616,0.06616,-1.5037482368758828,-2.7156792282667013
204,38088,0.291257394736718,8516,0.08516,-1.233547884770571,-2.463223438956858
204,38088,0.3816132824841911,11601,0.11601,-0.9633475326652582,-2.1540788846948216
204,38088,0.5,34448,0.34448,-0.6931471805599453,-1.0657192453660842
205,38314,0.001,35,0.00035,-6.907755278982137,-7.957577403480815
205,38314,0.001310226931162212,48,0.00048,-6.637554926876824,-7.641724454062337
205,38314,0.0017166946111427477,57,0.00057,-6.367354574771512,-7.469874197135678
205,38314,0.0022492595121002693,81,0.00081,-6.097154222666199,-7.1184763102977895
205,38314,0.00294704038792655,110,0.0011,-5.826953870560886,-6.812445099177812
205,38314,0.003861291683484094,148,0.00148,-5.556753518455574,-6.515713191206113
205,38314,0.005059168352773535,186,0.00186,-5.286553166350261,-6.287178791257027
205,38314,0.006628658625087453,239,0.00239,-5.016352814244948,-6.036461913038718
205,38314,0.008685047048070261,559,0.00559,-4.746152462139635,-5.1867759918151295
205,38314,0.011379382540792526,935,0.00935,-4.4759521100343225,-4.672378935681541
205,38314,0.014909573464943445,1430,0.0143,-4.20575175792901,-4.247495741716276
205,38314,0.019534924685910386,1818,0.01818,-3.9355514058236976,-4.007433190232804
205,38314,0.025595184421705306,2318,0.02318,-3.6653510537183847,-3.7644654410705316
205,38314,0.033535499937381794,2784,0.02784,-3.395150701613072,-3.581281443515918
205,38314,0.04393911516794628,3547,0.03547,-3.1249503495077597,-3.3390680101966064
205,38314,0.05757021202448125,4442,0.04442,-2.854749997402447,-3.1140654605158558
205,38314,0.07543004222719395,5534,0.05534,-2.584549645297134,-2.894259304623357
205,38314,0.09883047274477239,6920,0.0692,-2.3143492931918215,-2.670754416358513
205,38314,0.12949034700969375,8810,0.0881,-2.0441489410865086,-2.4292827460400033
